Title,Properties
Soerjadi (hakim),"{{Infobox officeholder
| honorific-prefix = [[Yang Mulia]] [[Meester in de rechten|Mr.]]
| name = Soerjadi
| image = Soerjadi.jpg
| caption = Potret Soerjadi sebagai Ketua Mahkamah Agung
| office = Ketua Mahkamah Agung Republik Indonesia
| order = ke-3
| term_start = 21 Juni 1966
| term_end = Agustus 1968 {{cn}}
| appointer = [[Soekarno]]
| predecessor = [[Wirjono Prodjodikoro]]
| successor = [[Soebekti]]
| birth_date = 
| birth_place = 
| death_date = 
| death_place = 
| nationality = [[Indonesia]]
| spouse =
| party = 
| relations =
| children =
| residence =
| alma_mater = 
| occupation = hakim
| profession = 
| signature =
| signature_alt =
| website =
| footnotes =
}}"
Gerakan mahasiswa di Indonesia,
Pendudukan Indonesia di Provinsi Timor Timur,"{{Infobox military conflict
| conflict          = Pendudukan Indonesia di Timor Timur
| image             = LocationEastTimorNamed.svg
| image_size        = 300px
| caption           = Lokasi Timor Timur, dengan menampilkan negara-negara tetangga.
| partof            = [[Perang Dingin]]
| place             = [[Timor Timur]]
| date              = '''De facto:'''<br />7 Desember 1975&nbsp;– 31 Oktober 1999<br />{{small|({{Age in years, months, weeks and days|month1=12|day1=7|year1=1975|month2=10|day2=31|year2=1999}})}}<br />'''De jure:'''<br />7 Desember 1975&nbsp;– 20 Mei 2002<br />{{small|({{Age in years, months, weeks and days|month1=12|day1=7|year1=1975|month2=5|day2=20|year2=2002}})}}
| result            = *[[Krisis Timor Timur 1999]]
*Timor Timur memperoleh kemerdekaan setelah [[Referendum kemerdekaan Timor Leste 1999|referendum kemerdekaan]] memilih untuk meninggalkan Indonesia
* Indonesia memiliki pengaruh yang kuat di Timor Timur
| combatant1        = {{flagcountry|Indonesia}}
* {{flagicon image|Flag of Timor Timur.svg}} [[Timor Timur]]
'''Didukung oleh:'''<br />{{flagcountry|Amerika Serikat}} (hingga 1991)<br />{{flagcountry|Australia}} (hingga 1991)<br />{{flagcountry|Britania Raya}} (hingga 1991, dukungan senjata hingga 1997)<br />{{flagcountry|Kanada}} (hingga 1991)<br />{{flagcountry|Jepang|1870}} (hingga 1991)<br />{{flagcountry|Malaysia}} (hingga 1991)
| combatant2        = {{flagcountry|Timor Leste}}
* {{flagicon image|Flag of FRETILIN (East Timor).svg}} [[Fretilin]] ([[Falintil]])
* {{flagicon image|FalintilFlag.png}} [[CNRT|CNRM]] (kemudian CNRT)
* {{flagicon image|TL-UDT.png}} [[Uni Demokrasi Timor|UDT]]
'''Didukung oleh:'''<br />
{{flagcountry|Amerika Serikat}} (1999)<br />{{flagcountry|Australia}} (1999)<br />{{flagcountry|Britania Raya}} (1999)<br />{{flagcountry|Filipina}} (1999)<br />{{flagcountry|Jepang}} (1999)<br/>{{flagcountry|Kanada}} (1999)<br />{{flagcountry|Korea Selatan|1997}} (1999)<br />{{flagicon|Libya|1977}} [[Muammar Khadafi#Jamahiriyah Arab Libya|Libya]]<br />{{flagcountry|Malaysia}} (1999)<br />{{flagcountry|Mozambik}}<br />{{flagcountry|Portugal}}<br />{{flagcountry|Uni Soviet}} (1975–1991)<br />{{flagcountry|Rusia}} (1991–1999)<br />{{flagcountry|Thailand}} (1999)<br />{{flagcountry|Tiongkok}} (1975–1999)<br />
| commander1        = {{flagdeco|Indonesia}} [[Soeharto]]<br />{{flagdeco|Indonesia}} [[B. J. Habibie]]<br />{{flagdeco|Indonesia}} [[Maraden Panggabean]]<br />{{flagdeco|Indonesia}} [[M. Jusuf|Muhammad Jusuf]]<br />{{flagdeco|Indonesia}} [[Leonardus Benyamin Moerdani|L. B. Murdani]]<br />{{flagdeco|Indonesia}} [[Dading Kalbuadi]]<br />{{flagdeco|Indonesia}} [[Try Sutrisno]]<br />{{flagdeco|Indonesia}} [[Edi Sudradjat]]<br />{{flagdeco|Indonesia}} [[Feisal Tanjung]]<br />{{flagdeco|Indonesia}} [[Wiranto]]<br />{{flagdeco|Indonesia}} [[Prabowo Subianto]]<br />{{flagdeco|Indonesia}} [[José Abílio Osório Soares]]<br />{{flagdeco|Indonesia}} [[Eurico Guterres]]
| commander2        = {{flagicon image|FalintilFlag.png}}{{flagicon image|Flag of FRETILIN (East Timor).svg}} [[Francisco Xavier do Amaral]]{{Surrendered}}<br />{{flagicon image|FalintilFlag.png}}{{flagicon image|Flag of FRETILIN (East Timor).svg}} [[Nicolau dos Reis Lobato]]{{KIA}}<br />{{flagicon image|FalintilFlag.png}}{{flagicon image|Flag of FRETILIN (East Timor).svg}} [[Mari Alkatiri]]<br />{{flagicon image|FalintilFlag.png}} [[Taur Matan Ruak]]<br />{{flagicon image|FalintilFlag.png}} [[Nino Konis Santana]]{{KIA}}<br />{{flagicon image|FalintilFlag.png}} [[Ma'huno Bulerek Karathayano]]{{Surrendered}}<br />{{flagicon image|FalintilFlag.png}}{{flagicon image|Flag of FRETILIN (East Timor).svg}} [[Xanana Gusmão]]{{Surrendered}}<br />{{flagicon image|FalintilFlag.png}} [[Rogério Lobato]]<br />{{flagicon image|Flag of FRETILIN (East Timor).svg}} [[David Alex]]{{KIA}}<br />{{flagicon image|Flag of FRETILIN (East Timor).svg}} [[Keri Laran Sabalae]]{{KIA}}
| strength1         = 
| strength2         = 
| casualties1       = 2.277 tentara dan polisi Indonesia tewas<br>1.527 milisi Timor Timur tewas<br>2.400 terluka<br>'''Total:''' 3.408 tewas dan 2.400 terluka<ref>{{Cite journal|jstor=3351321|last1=Van Klinken|first1=Gerry|title=Indonesian Casualties in East Timor, 1975–1999: Analysis of an Official List|journal=Indonesia|year=2005|issue=80|pages=109–122|url=https://ecommons.cornell.edu/handle/1813/54351}}</ref>
| casualties2       = Perkiraan berkisar antara 100.000–300.000 orang tewas ([[#Jumlah kematian|lihat di bawah]])
}}"
Penentuan Pendapat Rakyat,
Soedjarwo,"{{Infobox Officeholder
|name               = {{PAGENAME}}
|image              = Soedjarwo.gif
|imagesize          =
|caption            = 
|office             = Menteri Kehutanan Indonesia
|order              = ke-1
|term_start         = 27 Juli 1964
|term_end           = 25 Juli 1966
|president          = [[Soekarno]]
|predecessor        = ''Tidak Ada; jabatan baru''
|term_start2        = 19 Maret 1983
|term_end2          = 21 Maret 1988
|president2         = [[Soeharto]]
|successor2         = [[Hasjrul Harahap]]
|birth_date         = {{Birth date|1922|4|15}}
|birth_place        = [[Kabupaten Wonogiri|Wonogiri]], [[Jawa Tengah]], [[Indonesia]]
|death_date         = {{Death date and age|2004|1|12|1922|4|15}}
|death_place        = {{negara|Singapura}} [[Singapura]]
|nationality        = [[Indonesia]]
|party              = 
|spouse             =
|relations          = 
|children           = 
|alma_mater         =  
|occupation         = 
|profession         = 
|religion           = 
|signature          = 
|website            = 
|footnotes          = 
}}"
Soewandi,"{{Infobox Officeholder
|name               = [[Meester in de rechten|Mr.]] Soewandi
|image              = Soewandi, minister van Onderwijs (Pendidikan) in het kabinet Sjahrir III, Bestanddeelnr 11867.jpg
|imagesize          =
|caption            = Soewandi, 1947
|office             = Menteri Pengajaran Indonesia
|order              = ke-3
|term_start         = 2 Oktober 1946
|term_end           = 27 Juni 1947
|succeeding         = 
|primeminister2     = [[Soetan Sjahrir]]
|president          = [[Soekarno]] 
|predecessor        = [[Todung Sutan Gunung Mulia]]
|successor          = [[Ali Sastroamidjojo]]
|office2            = Menteri Kehakiman Indonesia
|primeminister      = [[Soetan Sjahrir]]
|order2             = ke-2
|term_start2        = 14 November 1945
|term_end2          = 22 Juni 1946
|succeeding2        = 
|president2         = [[Soekarno]] 
|predecessor2       = [[Soepomo]]
|successor2         = [[Susanto Tirtoprodjo]]
|birth_date         = {{birth date|1898|10|31}}
|birth_place        = [[Ngawi]], [[Hindia Belanda]]
|death_date         = {{death date|1964|3|6|1898|10|31}}
|death_place        = [[Jakarta]], [[Indonesia]]
|nationality        = [[Indonesia]]
|party              = 
|spouse             = 
|relations          = 
|children           = 
|alma_mater         = 
|occupation         = 
|profession         = 
|religion           = [[Islam]]
|signature          = 
|website            = 
|footnotes          = 
}}"
Idham Chalid,"{{Kotak info pemegang jabatan
|honorific-prefix = <small>[[Doktor|Dr.]] [[Honoris Causa|(H.C.)]] [[Ulama|K.]] [[Haji (gelar)|H.]]</small>
|name             = Idham Chalid
|image            = Idham Chalid, Kami Perkenalkan (1952), 78.jpg
|image_size       = 250px
|caption          = 
|office           = [[Daftar Wakil Perdana Menteri Indonesia|Wakil Perdana Menteri Indonesia]]
|order            = 
|term_start       = {{Start date|1956|03|24}}
|term_end         = {{End date|1959|07|9}}
|1blankname       = Menjabat bersama
|1namedata        = {{Collapsible list
  |framestyle=border:none; padding:0;
  |title=Daftar
  |1=[[Mohamad Roem]] (1956–1957)|2=[[Johannes Leimena]] (1957–1959)|3=[[Hardi (menteri)|Hardi]] (1957–1959)}}
|primeminister    = {{ubl|[[Ali Sastroamidjojo]]|[[Djoeanda Kartawidjaja]]}}
|succeeding       = 
|president        = [[Soekarno]]
|predecessor      = {{ubl|Djanoe Ismadi|[[Harsono Tjokroaminoto]]}}
|successor        = [[Johannes Leimena]]
|term_start1      = {{Start date|1966|02|24}}
|term_end1        = {{End date|1966|03|27}}
|1blankname1      = Menjabat bersama
|1namedata1       = {{Collapsible list
  |framestyle=border:none; padding:0;
  |title=Daftar
  |1=[[Soebandrio]] (Februari 1966–Maret 1966)|2=[[Hamengkubuwono IX]] (Maret 1966)|3=[[Johannes Leimena]]|4=[[Chaerul Saleh]] (Februari 1966–Maret 1966)|5=[[Adam Malik]] (Maret 1966)|6=[[Roeslan Abdulgani]]}}
|primeminister1   = [[Soekarno]]
|predecessor1     = {{ubl|[[Soebandrio]]|[[Johannes Leimena]]|[[Chaerul Saleh]]}}
|successor1       = {{ubl|[[Adam Malik]]|[[Hamengkubuwono IX]]|[[Soeharto]]}}
|term_start2      = {{Start date|1966|03|31}}
|term_end2        = {{End date|1966|07|25}}
|1blankname2      = Menjabat bersama
|1namedata2       = {{ubl|[[Johannes Leimena]]|[[Adam Malik]]|[[Hamengkubuwono IX]]|[[Soeharto]]}}
|1blankname3      = Bidang
|1namedata3       = Hubungan dengan Institusi Politik
|predecessor3     = {{ubl|[[Hamengkubuwono IX]] (ad-interim)|[[Johannes Leimena]]|[[Adam Malik]] (ad-interim)|[[Roeslan Abdulgani]]}}
|successor3       = ''Jabatan dihapuskan''
|primeminister3   = [[Soekarno]]
|office4          = Menteri Koordinator Bidang Kesejahteraan Rakyat Indonesia
|order4           = ke-4
|term_start4      = {{Start date|1968|06|10}}
|term_end4        = {{End date|1971|10|28}}
|1blankname4      = Jabatan lain
|1namedata4       = [[Menteri Sosial Indonesia|Menteri Sosial]] (ad-interim){{efn|Idham Chalid menjabat sebagai [[Menteri Sosial Indonesia|Menteri Sosial]] (ad-interim) terhitung sejak 12 Desember 1970 hingga 11 September 1971.}}
|president4       = [[Soeharto]]
|predecessor4     = [[Adam Malik]]
|successor4       = [[Sunawar Sukowati]]
|office5 = Ketua Umum Pengurus Besar Nahdlatul Ulama 
|term_start5 = 1956
|term_end5 = 1984
|predecessor5 = [[K.H. Muhammad Dahlan]]
|successor5 = [[K.H. Abdurrahman Wahid]]
|office6           = Ketua Majelis Permusyawaratan Rakyat Republik Indonesia
|order6            = ke-4
|term_start6       = 28 Oktober 1971
|term_end6         = 30 September 1977
|president6        = [[Soeharto]]
|predecessor6      = [[Abdul Harris Nasution]]
|successor6        = [[Adam Malik]]
|office7          = Ketua Dewan Perwakilan Rakyat
|order7           = ke-6
|president7       = [[Soeharto]]
|term_start7      = 28 Oktober 1971
|term_end7        = 1 Oktober 1977
|predecessor7     = [[Achmad Sjaichu]]
|successor7       = [[Adam Malik]]
|office9          = Ketua Dewan Pertimbangan Agung Republik Indonesia
|order9           = ke-7
|term_start9      = [[1978]]
|term_end9        = [[1983]]
|succeeding9      = 
|president9       = [[Soeharto]]
|predecessor9     = [[Wilopo]]
|successor9       = [[Maraden Panggabean]]
|office10         = Anggota [[Dewan Perwakilan Rakyat Republik Indonesia]]
|term_start10     = 28 Oktober 1971
|term_end10       = 1 Oktober 1982
|constituency10   = [[Kalimantan Selatan]]<br><small>(1971—77)</small><br>[[DKI Jakarta]]<br><small>(1977—82)</small>
|predecessor10    = <!-- kalau mengganti di tengah jabatan -->
|successor10      = <!-- kalau digantikan di tengah jabatan -->
|birth_date       = {{Tanggal lahir|1921|8|27}}
|birth_place      = [[Satui, Tanah Bumbu|Satui]], [[Kabupaten Tanah Bumbu|Onderafdeeling Tanah Laoet]], [[Hindia Belanda]]
|death_date       = {{Tanggal kematian dan umur|2010|7|11|1921|8|27}}<ref>{{Cite news|title=Mantan Ketua PBNU Meninggal |url=https://www.liputan6.com/news/read/285660/mantan-ketua-pbnu-meninggal |work=[[Liputan6.com]] |date=2010-07-11 |accessdate=2021-09-30 |archive-url= |archive-date= |url-status=live |language=id }}</ref>
|death_place      = [[Jakarta]], [[Indonesia]]
|death_cause      =
|resting_place    = Pondok Pesantren Darul Quran, [[Cisarua, Bogor|Cisarua]], [[Kabupaten Bogor|Bogor]]<ref>{{Cite news|title=Makam KH Idham Chalid jadi tujuan wisata sejarah |url=https://m.antaranews.com/amp/berita/664101/makam-kh-idham-chalid-jadi-tujuan-wisata-sejarah |work=[[Lembaga Kantor Berita Nasional Antara|ANTARA News]] |date=2017-11-10 |accessdate=2021-09-30 |archive-url= |archive-date= |url-status=live |last=Rahmawati |first=Laily |editor-last=Marboen |editor-first=Ade P }}</ref>
|party            = {{ubl|[[Majelis Syuro Muslimin Indonesia]] (–1955)|[[Nahdlatul 'Ulama|Partai Nahdlatul 'Ulama]] (1955–1973)|[[Partai Persatuan Pembangunan]] (1973–2010)}}
|spouse           = [[Mastura]]
|children         = 
|residence        = 
|alma_mater       = [[Universitas Al-Azhar]]
|occupation       = {{ubl|[[Pendakwah]]|[[Politikus]]}}
|profession       = [[Ulama]]}}"
Gerakan 30 September,"{{Infobox military conflict|conflict=Gerakan 30 September|partof=|image=potret gestapu.jpg|image_size=250px|caption=Proses pengangkatan 7 jenazah korban G30S dari sebuah sumur lama di kawasan [[Lubang Buaya]] pada tanggal 3 Oktober 1965|date=30 September malam - 1 Oktober menjelang pagi|place=Kelurahan [[Lubang Buaya|Lubang Buaya, Cipayung, Jakarta Timur]]|territory=|result=|combatant1=|combatant2=|commander1=|commander2=|units1=|units2=|strength1=|strength2=|casualties1=1. [[Ahmad Yani|Letnan Jenderal TNI Ahmad Yani]] (43 tahun) <br/> 2. [[R. Soeprapto (pahlawan revolusi)|Mayor Jenderal TNI Raden Soeprapto]] (45 tahun) <br/> 3. [[Mas Tirtodarmo Haryono|Mayor Jenderal TNI Mas Tirtodarmo Haryono]] (41 tahun) <br/> 4. [[Siswondo Parman|Mayor Jenderal TNI Siswondo Parman]] (47 tahun) <br/> 5. [[D.I. Pandjaitan|Brigadir Jenderal TNI Donald Isaac Panjaitan]] (40 tahun) <br/> 6. [[Sutoyo Siswomiharjo|Brigadir Jenderal TNI Sutoyo Siswomiharjo]] (43 tahun) <br/> 7. [[Pierre Tendean|Letnan Satu Pierre Andreas Tendean]] (26 tahun) <br/> dan korban-korban lainnya.|casualties2=|casualties3=|notes=}}"
Budi pekerti,
Bakorperagon,
Hoegeng Iman Santoso,"{{Infobox Officeholder
| honorific-prefix    = 
| name                = Hoegeng Iman Santoso
| image               =Berkas:Police chief Hugeng Iman Santoso, Sekilas Lintas Kepolisian Republik Indonesia, p20.jpg
| imagesize           = 200px
| caption             = 
| order               = ke-5
| office              = Kepala Kepolisian Negara Republik Indonesia{{!}}Kepala Staf Angkatan Kepolisian Republik Indonesia
| president           = [[Soekarno]]
| term_start          = 9 Mei 1968
| term_end            = 2 Oktober 1971
| predecessor         = [[Soetjipto Joedodihardjo]]
| successor           = [[M. Hasan]]
| office2             = Sekretaris Kabinet Indonesia
| order2              = ke-2
| president2          = [[Soeharto]]
| term_start2         = 27 Maret 1966
| term_end2           = 25 Juli 1966
| predecessor2        = [[Djamin Ginting]]
| successor2          = [[Sudharmono]]
| office3             = Direktur Jenderal Imigrasi
| order3              = ke-4
| president3          = [[Soekarno]]
| term_start3         = 19 Januari 1961
| term_end3           = 22 Juni 1965
| predecessor3        = [[Notohatyanto]]
| successor3          = Widikdo Soedikman
| birth_date          = {{birth date|1921|10|14}}
| birth_place         = {{flagicon|Hindia Belanda}} [[Pekalongan]], [[Jawa Tengah]], [[Hindia Belanda]]
| death_date          = {{death date and age|2004|7|14|1921|10|14}}
| death_place         = {{flagicon|Indonesia}} [[Jakarta]], [[Indonesia]]
| party               = 
| spouse              = Meriyati ""Merry"" Roeslani
| children            = 3
| relation            = [[Rudy Wowor]] (menantu)<br>[[Kasino Hadiwibowo|Kasino]](Keponakan)
| residence           = 
| alma_mater          = 
| occupation          = 
| religion            = [[Islam]]
| allegiance          = {{unbulleted list|{{flag|Kekaisaran Jepang}} (1944–1945)|{{flag|Indonesia}} (1945–1971)}}
| branch              = [[Berkas:Insignia of the Indonesian National Police.svg|25px]] [[Kepolisian Republik Indonesia]]
| unit                = 
| rank                = [[Berkas:PDU JEN.png|25px]] [[Jenderal Polisi]]
| serviceyears        = 1944—1971
}}"
M. Sarbini,"{{Infobox Officeholder
| honorific-prefix    = [[Jenderal]] [[TNI]] ([[Anumerta]])
| name                = {{PAGENAME}}
| image               = Mayjen TNI M. Sarbini.jpg
| imagesize           = 
| caption             = M. Sarbini dengan pangkat Mayor Jenderal, 1966
| office              = Ketua Kwartir Nasional Gerakan Pramuka
| order               = ke-2
| term_start          = 27 November 1974
| term_end            = 21 Agustus 1977
| president           = [[Soeharto]]
| predecessor         = [[Hamengkubuwana IX]]
| successor           = [[Mashudi]]
| office3             = Menteri Koordinator Pertahanan Keamanan Indonesia
| order3              = ke-12
| term_start3         = 24 Februari 1966
| term_end3           = 28 Agustus 1966
| president3          = [[Soekarno]]
| predecessor3        = [[A. H. Nasution]]
| successor3          = [[Soeharto]]
| office2             = Menteri Transmigrasi dan Koperasi Indonesia
| order2              = ke-5
| term_start2         = 17 Oktober 1967
| term_end2           = 11 September 1971
| president2          = [[Soeharto]]
| predecessor2        = Sujono Suparto
| successor2          = [[Radius Prawiro]]
| office4             = Menteri Veteran dan Demobilisasi Indonesia
| order4              = ke-5
| term_start4         = 27 Agustus 1964
| term_end4           = 22 Februari 1966
| president4          = [[Soekarno]]
| predecessor4        = Sambas Atmadinata
| successor4          = [[Basuki Rahmat]]
| term_start5         = 31 Maret 1966
| term_end5           = 11 Oktober 1967
| president5          = [[Soekarno]]<br>[[Soeharto]]
| predecessor5        = [[Basuki Rahmat]]
| successor5          = ''Jabatan dialihkan''
| birth_date          = {{birth date|1914|6|10}}
| birth_place         = [[Indrosari, Buluspesantren, Kebumen]], [[Jawa Tengah]], [[Hindia Belanda]]
| death_date          = {{death date and age|1977|8|21|1914|6|10}}
| death_place         = [[Jakarta]], [[Indonesia]]
| serviceyears        = 1942–1971
| rank                = [[Berkas:Pdu jendtni komando.png|25px]] [[Jenderal]] [[TNI]]
| branch              = [[File:Flag of PETA (Pembela Tanah Air).svg|25px]] [[PETA]]{{br}}[[Berkas:Insignia of the Indonesian Army.svg|25px]] [[TNI Angkatan Darat]]
| unit                = [[Infanteri]]
| nationality         = Indonesia
| party               = Independen (1942-1977)
| father              = M. Martoredjo
| mother              = Sukinah
| spouse              = Ny. Salami binti R. Sastrowihardjo
| children            = Saryanto Sarbini
| residence           = Menteng, Jakarta
| alma_mater          = Akademi Militer
| occupation          = TNI
| blank1              = Agama
| data1               = [[Islam]]
| signature           = 20 tahun G.K.B.I (page 21 crop).jpg
| allegiance          = {{Flag|Jepang}} (1942–45){{br}}{{Flag|Indonesia}} (1945–71)
| battles             = [[Revolusi Nasional Indonesia|Perang Kemerdekaan Indonesia]]
}}"
