iri,wikiurl,image,summary
http://127.0.0.1:3333/NicolasCharlesOudinot,https://id.wikipedia.org/wiki/Nicolas_Oudinot,https://upload.wikimedia.org/wikipedia/commons/f/f2/Flag_of_Great_Britain_%281707%E2%80%931800%29.svg,"Nicolas Charles Oudinot, Adipati Reggio (25 April 1767-13 September 1847), adalah seorang marsekal Prancis.


== Biografi ==
Nicolas Charles Oudinot adalah putra dari sembilan bersaudara dari Nicolas Oudinot dan Marie Anne Adam. Ayahnya bekerja sebagai pembuat bir, petani anggur dan menyulingnya menjadi brendi di daerah Bar-le-Duc, Lorraine.Ia memutuskan untuk berkarier di dalam dunia militer, masuk resimen Medoc dari tahun 1784 hingga 1787. Dan ketika menyadari bahwa tidak ada kemungkinan untuk promosi jabatan lebih tinggi karena bukan dari golongan bangsawan, ia memutuskan pensiun dengan pangkat terakhir yaitu Sersan.


== Perang Revolusi Prancis ==
Adanya Revolusi Prancis membawa keberuntungan buatnya, pada tahun 1792 ketika pecah perang, ia diangkat menjadi Letnan Kolonel di batalion ke-3 di Meuse."
http://127.0.0.1:3333/JeandeDieuSoult,https://id.wikipedia.org/wiki/Jean-de-Dieu_Soult,https://upload.wikimedia.org/wikipedia/commons/f/f2/Flag_of_Great_Britain_%281707%E2%80%931800%29.svg,"Nicolas Jean-de-Dieu Soult, Adipati Pertama Dalmatie (29 Maret 1769 – 26 November 1851), Tangan Besi, adalah jendral dan negarawan Prancis, menjadi Marsekal Kekaisaran tahun 1804. Ia adalah salah satu dari enam perwira dalam sejarah Prancis yang menerima gelar Marsekal Kekaisaran. Ia juga merupakan seorang Perdana Menteri Prancis.


== Lihat pula ==
Daftar Marsekal Kekaisaran Prancis Pertama
Peperangan era Napoleon


== Pranala luar ==
The bloody battle of Heilsberg, 1807. Napoleon and Soult vs Bennigsen."
http://127.0.0.1:3333/CharlesIV,https://id.wikipedia.org/wiki/Kekaisaran_Romawi_Suci,https://upload.wikimedia.org/wikipedia/commons/d/d7/1512_Holy_Roman_Empire_Germania.jpg,"Kekaisaran Romawi Suci, yang juga dikenal dengan nama Kekaisaran Romawi Suci Bangsa Jerman selepas tahun 1512, adalah negara dengan wilayah yang membentang dari Eropa Tengah ke Eropa Barat dan lazimnya dikepalai oleh Kaisar Romawi Suci. Negara ini terbentuk pada Awal Abad Pertengahan dan berdiri selama hampir 1.000 tahun, sampai akhirnya dibubarkan pada tahun 1806 di tengah hiruk-pikuk perang-perang Napoleon.
Pada tanggal 25 Desember 800, Paus Leo III menobatkan Karel Agung menjadi kaisar, dan dengan demikian menghidupkan kembali gelar itu di Eropa Barat selang tiga abad lebih sesudah Kekaisaran Romawi Barat tumbang pada tahun 476. Meskipun sudah ditanggalkan pada tahun 924, gelar itu kembali disandang Otto Agung saat dinobatkan menjadi kaisar oleh Paus Yohanes XII pada tahun 962, dengan maksud untuk mencitrakan dirinya sebagai penerus Karel Agung dan raja-raja kulawangsa Karling. Penobatan Otto Agung menjadi tonggak sejarah yang mengawali kurun waktu tegaknya kedaulatan Kekaisaran Romawi Suci secara berkesinambungan selama delapan abad lebih."
http://127.0.0.1:3333/LouisI,https://id.wikipedia.org/wiki/Lajos_I_dari_Hungaria,https://upload.wikimedia.org/wikipedia/commons/8/82/Aachen_Louis.jpg,"Lajos I, alias Lajos Agung (bahasa Hongaria: Nagy Lajos; Kroasia: Ludovik Velikicode: hr is deprecated ; bahasa Slowakia: Ľudovít Veľký), alias Lajos orang Hungaria (bahasa Polandia: Ludwik Węgierski; 5 Maret 1326 – 10 September 1382), adalah Raja Hungaria dan Kroasia sejak 1342, serta merangkap jabatan sebagai Raja Polandia sejak 1370. Ia adalah putra pertama Károly Róbert dan istrinya, Elżbieta dari Polandia, yang selamat sampai dewasa. Pada 1338, ayah Lajos menandatangan sebuah perjanjian dengan Raja Kazimierz III dari Polandia, saudara laki-laki ibu Lajos, yang menetapkan Lajos sebagai ahli waris atas takhta Kerajaan Polandia jika pamandanya wafat tanpa keturunan laki-laki. Sebagai gantinya, Lajos diwajibkan membantu pamandanya merebut kembali daerah-daerah yang telah lepas dari kekuasaan Polandia sejak beberapa dasawarsa yang silam. Ia menyandang gelar Adipati Transilvania sejak tahun 1339 sampai 1342 namun tidak menyelenggarakan pemerintahan di provinsi ini."
http://127.0.0.1:3333/FerdinandIII,https://id.wikipedia.org/wiki/Fernando_III_dari_Kastila,https://upload.wikimedia.org/wikipedia/commons/7/7b/Coat_of_Arms_of_the_Heir_of_the_Crown_of_Castile_13th-16th_Centuries.svg,"Ferdinandus III (30 Juli atau 5 Agustus 1199 – 30 Mei 1252), digelari sang Santo (bahasa Spanyol: Ferdinandus III de Castilla, el Santo), adalah Raja Kastilia dari 1217 dan Raja León sejak 1230, hingga 1252. Setelah pernikahan keduanya, ia juga merupakan Pangeran Aumale. Ia mengkonsolidasikan Reconquista melanjutkan upaya kakeknya dari pihak ibu Alfonso VIII. Pada 1231, ia menyatukan Kastilia dan León secara permanen. Ia dikanonisasi pada tahun 1671, dan disebut Ferdinandus el Santo atau San Ferdinandus (Santo Ferdinandus).
Selama masa kekuasaannya, Ferdinandus memerangi umat Muslim Moor, yang berkuasa di Al-Andalus."
http://127.0.0.1:3333/AdipatiAgungCharles,https://id.wikipedia.org/wiki/Charles_III_dari_Britania_Raya,https://upload.wikimedia.org/wikipedia/commons/7/73/Badge_of_the_House_of_Windsor.svg,"Charles III (Charles Philip Arthur George; lahir 14 November 1948) adalah Raja dari Kerajaan Bersatu Britania Raya dan Irlandia Utara beserta negara-negara berdaulat yang termasuk dalam alam Persemakmuran. Ia adalah anak sulung dari Ratu Elizabeth II dan Pangeran Philip.
Ia naik takhta pada 8 September 2022 setelah kematian ibunya meskipun belum menjalani upacara penobatan. Upacara penobatannya digelar pada 6 Mei 2023, tujuh bulan setelah kematian ibunya. Sebagai Adipati Cornwall dan Adipati Rothesay mulai tahun 1952 hingga menaiki takhta, ia menjadi putra mahkota terlama dalam sejarah Britania Raya dan menyandang gelar Pangeran Wales terlama."
http://127.0.0.1:3333/LouisAlexandreBerthier,https://id.wikipedia.org/wiki/Louis-Alexandre_Berthier,https://upload.wikimedia.org/wikipedia/commons/8/8d/BAD_Order_of_Fidelity_ribbon.svg,"Louis-Alexandre Berthier (20 November 1753 – 1 Juni 1815) Pangeran Wagram ke-1, Pangeran Berdaulat Neuchâtel, adalah seorang Marsekal dan Wakil Konsultan Kekaisaran Prancis, dan Kepala Staf di bawah kepemimpinan Napoleon.


== Kehidupan awal ==
Ia lahir pada 20 November 1753 di Versailles dari pasangan Letnan-Kolonel Jean-Baptiste Berthier (1721 – 1804), seorang perwira dalam Korps Insinyur Topografi, dan istri pertamanya (menikah pada 1746) Marie Françoise L'Huillier de La Serre. Ia adalah anak sulung dari lima bersaudara, dengan tiga saudaranya juga bertugas dalam Angkatan Darat Prancis, dua menjadi jenderal pada Perang Napoleon.


== Lihat pula ==
Daftar Marsekal Kekaisaran Prancis Pertama
Peperangan era Napoleon


== Catatan ==


== Referensi ==
Watson, S.J. (1957), By Command of the Emperor: A Life of Marshal Berthier, London: The Bodley Head 
Atribusi
 Artikel ini menyertakan teks dari suatu terbitan yang sekarang berada pada ranah publik: Chisholm, Hugh, ed. (1911)."
http://127.0.0.1:3333/SpanyolBonaparte,https://id.wikipedia.org/wiki/Napoleon_Bonaparte,https://upload.wikimedia.org/wikipedia/commons/a/a4/Carlo_Buonaparte.jpg,"Kaisar Napoleon Bonaparte (Napoléon Bonaparte; bahasa Prancis: [napɔleɔ̃ bɔnapaʁt], Italia: [napoleoŋe bɔŋaparte], nama lahir ""Napoleone di Buonaparte"" (Italia: [napoleoŋe dj buɔŋaparte]); 15 Agustus 1769 – 5 Mei 1821) adalah seorang pemimpin militer dan politik Prancis yang menjadi terkenal saat Perang Revolusioner. Sebagai Napoleon I, dia adalah Kaisar Prancis dari tahun 1804 sampai tahun 1814, dan kembali pada tahun 1815. Napoleon berasal dari sebuah keluarga bangsawan lokal dengan nama Napoleone di Buonaparte (dalam bahasa Korsika Nabolione atau Nabulione).
Napoleon memiliki pengaruh yang besar terhadap persoalan-persoalan Eropa selama lebih dari satu dasawarsa ketika memimpin Prancis melawan koalisi dalam Perang-Perang Napoleonis. Ia memenangkan kebanyakan dari perang-perang ini dan hampir semua pertempuran-pertempurannya, dengan cepat memperoleh kendali Eropa kontinental sebelum kekalahan terakhirnya pada tahun 1815."
http://127.0.0.1:3333/FathAliShahQajar,https://id.wikipedia.org/wiki/Fath-Ali_Shah_Qajar,https://upload.wikimedia.org/wikipedia/commons/e/e8/An_Early_Painting_of_Fath_Ali_Shah.jpg,"Fath-Ali Shah Qajar (Persia: فتح على شاه قاجار‎; var. Fathalishah, Fathali Shah, Fath Ali Shah; 25 September 1772 – 23 October 1834) adalah seorang Shah Qajar kedua dari Persia. ia memerintah dari 17 Juni 1797 sampai kematiannya.


== Kehidupan awal ==
Ia lahir di Damghan pada 25 September 1772, dan dipanggil Fath-Ali, sebuah nama pemberian dari kakeknya. Ia adalah putra dari Hossein Qoli Khan Qajar, saudara dari Agha Mohammad Khan."
http://127.0.0.1:3333/JohnMoore,https://id.wikipedia.org/wiki/John_Moore,https://upload.wikimedia.org/wikipedia/commons/0/0f/John_Moore_1999.jpg,"John Colinton Moore  (lahir 16 November 1936) adalah seorang mantan politikus Australia. Ia adalah anggota Liberal dari Dewan Perwakilan, selama lebih dari 25 tahun, menjabat antara 1975 dan 2001, dan menjadi menteri dalam pemerintahan Fraser dan Howard.


== Pranala luar ==
Department of Defence 2000 White Paper overview
Barratt, Paul (May 1999). ""Ambassador Ric Smith with Defence Minister John Moore"" (photo). Flickr."
http://127.0.0.1:3333/Prancis,https://id.wikipedia.org/wiki/Prancis,https://upload.wikimedia.org/wikipedia/commons/a/ab/A380_Reveal_2.jpg,"Prancis, dengan nama resmi Republik Prancis, adalah negara dengan wilayah metropolitan yang terletak di Eropa Barat dan juga memiliki berbagai pulau dan wilayah seberang laut yang terletak di benua lain. Negara ini berbatasan dengan Belgia, Luksemburg, Jerman, Swiss, Italia, Monako, Andorra, dan Spanyol. Karena memiliki departemen seberang laut, Prancis juga berbagi perbatasan darat dengan Brasil dan Suriname (berbatasan dengan Guyana Prancis), dan Sint Maarten (berbatasan dengan Saint-Martin). Prancis juga terhubung dengan Inggris Raya melalui Terowongan Channel, yang berada di bawah Selat Inggris.
Negara metropolitan ini memanjang dari Laut Mediterania hingga Selat Inggris dan Laut Utara, dan dari Sungai Rhine hingga Samudra Atlantik."
http://127.0.0.1:3333/PangeranPoniatowski,https://id.wikipedia.org/wiki/J%C3%B3zef_Antoni_Poniatowski,https://upload.wikimedia.org/wikipedia/commons/c/c2/Crystal_Clear_app_Login_Manager_2.png,"Pangeran Józef Antoni Poniatowski (7 Mei 1763 – 19 Oktober 1813) adalah seorang pemimpin, jenderal, juga menteri peperangan dari Polandia yang akhirnya menjadi marsekal Napoleon."
http://127.0.0.1:3333/JeromeI,https://id.wikipedia.org/wiki/Jerome_Isaac_Friedman,https://upload.wikimedia.org/wikipedia/commons/8/8a/OOjs_UI_icon_edit-ltr-progressive.svg,"Jerome Isaac Friedman dilahirkan pada 11 Mei 1930 di Chicago, Illinois. Pemenang Hadiah Nobel Fisika dengan Henry Way Kendall dan Richard Edward Taylor 1990 mengadakan percobaan akselerator linear dan mendemonstrasikan bahwa neutron dan proton terbentuk dari quarks, paket energi asa dari yang seluruh bahan disusun. Guru besar Institut Teknologi Massachusetts sejak 1960, ia mengepalai bagian fisika akademi dari 1983 sampai 1988."
http://127.0.0.1:3333/MariaI,https://id.wikipedia.org/wiki/Mary_I_dari_Inggris,https://upload.wikimedia.org/wikipedia/commons/e/eb/Heraldic_Crown_the_Princess_of_Asturias.svg,"Mary I (18 Februari 1516 – 17 November 1558), juga dikenal sebagai Mary Tudor, dan sebagai Bloody Mary oleh para penentang Protestannya, adalah Ratu Inggris dan Irlandia dari 1553 dan Permaisuri Spanyol sebagai istri Raja Felipe II dari Januari 1556 sampai dengan kematiannya. Mary adalah monarki keempat Dinasti Tudor, setelah penurunan Lady Jane Grey dan sebelum Elizabeth I.
Ia paling dikenal atas upayanya untuk membalikkan Reformasi Inggris, yang dimulai pada pemerintahan ayahnya, Raja Henry VIII, dan menjadikan Inggris kembali Katolik. Upayanya untuk mengembalikan harta benda yang disita pada dua pemerintahan sebelumnya kepada Gereja sebagian besar digagalkan oleh Parlemen, tetapi selama lima tahun ia memerintah, Mary mengeksekusi  hampir 300 orang yang menentangnya dalam hal keagamaan dengan dibakar pada tiang pancang dalam Persekusi Marian. Setelah kematian Mary pada tahun 1558, penetapan kembali Gereja Katolik Roma di Inggris dibalikkan oleh adik tirinya dan penerusnya, Elizabeth I.


== Pranala luar ==
Mary I Chronology World History Database Diarsipkan 2008-04-03 di Wayback Machine.
""Bloody Mary: Further Intrigue in the Tudor Court"", Diarsipkan 2006-05-17 di Wayback Machine."
http://127.0.0.1:3333/FrederickVI,https://id.wikipedia.org/wiki/Frederik_VI_dari_Denmark,https://upload.wikimedia.org/wikipedia/commons/4/4b/Frederik6coronation.jpg,"Frederick VI (bahasa Denmark dan bahasa Norwegia: Frederik; 28 Januari 1768 – 3 Desember 1839) adalah Raja Denmark dari tanggal 13 Maret 1808 sampai 3 Desember 1839 dan Raja Norwegia dari 13 Maret 1808 sampai 7 Februari 1814. Dari tahun 1784 sampai naik takhta, dia menjabat sebagai bupati selama penyakit mental ayahnya dan disebut sebagai ""Bupati Pangeran Mahkota"" ( kronprinsregent ) . Untuk motonya, dia memilih Tuhan dan perkara dan hak (bahasa Denmark: Gud og den retfærdige sag) dan sejak masa pemerintahannya, raja Denmark berikutnya juga telah memilih moto dalam bahasa Denmark daripada bahasa Latin yang lazim digunakan sebelumnya."
http://127.0.0.1:3333/WilliamPitt,https://id.wikipedia.org/wiki/Brad_Pitt,https://upload.wikimedia.org/wikipedia/commons/7/70/Allmovie_square.svg,"William Bradley Pitt (lahir 18 Desember 1963) adalah seorang aktor dan produser film asal Amerika Serikat. Ia meraih berbagai penghargaan dan nominasi termasuk sebuah Academy Award sebagai produser di bawah perusahaannya sendiri Plan B Entertainment.
Pitt mula-mula meraih pengakuan sebagai pencegat koboi dalam film Thelma & Louise (1991). Peran-peran utama pertamanya dalam produksi-produksi berbiaya besar tampil dalam film-film drama A River Runs Through It (1992) dan Legends of the Fall (1994), dan film horor Interview with the Vampire (1994). Ia memberikan penampilan yang disambut hangat para kritisi dalam film thriller Seven dan film fiksi ilmiah 12 Monkeys (keduanya dirilis tahun 1995), yang membawanya berhasil meraih Penghargaan Golden Globe untuk Aktor Pendukung Terbaik dan sebuah nominasi Academy Award."
http://127.0.0.1:3333/MiguelPereiraForjaz,https://id.wikipedia.org/wiki/Peperangan_era_Napoleon,https://upload.wikimedia.org/wikipedia/commons/5/5e/1french-empire1811.jpg,"Perang Napoleon (1803–1815) adalah serangkaian konflik besar yang mengadu Kekaisaran Prancis dan sekutunya, yang dipimpin oleh Napoleon I, melawan kekuatan yang berfluktuasi susunan Kekuatan Eropa dibentuk menjadi berbagai koalisi. Ini menghasilkan periode dominasi Prancis atas sebagian besar benua Eropa. Perang berasal dari perselisihan yang belum terselesaikan terkait dengan Revolusi Prancis dan konflik yang dihasilkan. Perang sering dikategorikan ke dalam lima konflik, masing-masing disebut setelah koalisi yang melawan Napoleon: Koalisi Ketiga (1805), Keempat (1806– 07), Kelima (1809), Keenam (1813–14), dan Ketujuh (1815).
Napoleon, setelah naik ke Konsul Pertama Prancis pada tahun 1799, telah mewarisi republik dalam kekacauan; dia kemudian menciptakan negara dengan keuangan yang stabil, birokrasi yang kuat, dan tentara yang terlatih."
http://127.0.0.1:3333/MuhammadAliPasha,https://id.wikipedia.org/wiki/Muhammad_Ali_dari_Mesir,https://upload.wikimedia.org/wikipedia/commons/b/b4/Ambox_important.svg,"Muhammad Ali Pasha adalah seorang tokoh pembaruan di Mesir yang masih keturunan dari Turki. Ia lahir di Kawalla, Yunani pada tahun 1765 dan meninggal tahun 1849 di Mesir. Ayahnya adalah seorang pedagang dan dapat dikatakan bahwa Muhammad Ali lahir dalam keadaan keluarga tidak mampu sehingga ia tidak pernah mengenyam pendidikan yang menjadikannya sebagai orang yang ummi (tidak dapat baca tulis). Tetapi tidak ada yang menyangka dengan latarbelakang yang seperti ini, ia mampu menjadi panglima dan tokoh pembaruan sekaligus pendiri negara Mesir modern.
Dari keadaan Muhammad Ali Pasya yang demikian membuat ia menjadi seorang pemuda yang giat bekerja dan cakap."
http://127.0.0.1:3333/LaurentdeGouvionSaintCyr,https://id.wikipedia.org/wiki/Laurent_de_Gouvion-Saint-Cyr,https://upload.wikimedia.org/wikipedia/commons/f/f2/Flag_of_Great_Britain_%281707%E2%80%931800%29.svg,"Laurent Gouvion, marquess de Saint-Cyr, sering disebut Gouvion-Saint-Cyr, lahir 13 april 1764 di Toul dan meninggal 17 Maret 1830 di Hyères, merupakan seorang marsekal Kekaisaran dan politikus Prancis. Ditinggalkan sejak awal oleh ibundanya, ia pertama kali memfokuskan diri dalam menggambar, tetapi revolusi Prancis telah dimulai, ia bergabung dengan tentara pada September 1792 dan mengalami peningkatan pesat. Dilantik sebagai jenderal divisi pada Juni 1794, ia melawan Austria di Jerman dan Italia atas perintah jenderal  Moreau dan Jourdan.
Setelah bekerja di pemerintahan, ia diangkat menjadi kolonel jenderal kuirasier pada 1804. Panglima kamp Boulogne pada 1806, ia pergi ke Spanyol di mana ia memenangkan serangkaian pertempuran di Catalunya."
http://127.0.0.1:3333/PrincevonSchwarzenberg,https://id.wikipedia.org/wiki/Peperangan_era_Napoleon,https://upload.wikimedia.org/wikipedia/commons/5/5e/1french-empire1811.jpg,"Perang Napoleon (1803–1815) adalah serangkaian konflik besar yang mengadu Kekaisaran Prancis dan sekutunya, yang dipimpin oleh Napoleon I, melawan kekuatan yang berfluktuasi susunan Kekuatan Eropa dibentuk menjadi berbagai koalisi. Ini menghasilkan periode dominasi Prancis atas sebagian besar benua Eropa. Perang berasal dari perselisihan yang belum terselesaikan terkait dengan Revolusi Prancis dan konflik yang dihasilkan. Perang sering dikategorikan ke dalam lima konflik, masing-masing disebut setelah koalisi yang melawan Napoleon: Koalisi Ketiga (1805), Keempat (1806– 07), Kelima (1809), Keenam (1813–14), dan Ketujuh (1815).
Napoleon, setelah naik ke Konsul Pertama Prancis pada tahun 1799, telah mewarisi republik dalam kekacauan; dia kemudian menciptakan negara dengan keuangan yang stabil, birokrasi yang kuat, dan tentara yang terlatih."
